Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14,Column15,Column16,Column17,Column18,Column19,Column20,Column21,Column22,Column23,Column24,Column25,Column26,Column27,Column28,Column29,Column30,Column31,Column32,Column33,Column34,Column35,Column36,Column37,Column38,Column39,Column40,Column41,Column42,Column43,Column44,Column45,Column46,Column47,Column48,Column49,Column50,Column51,Column52
2734,file:/C:/mallet/sample-data/abstract/Providing%20Map%20and%20GPS%20Assistance%20to%20Service%20Composition%20in%20Bioinformatics..txt,0.001149425,0.001149425,0.035632184,0.001149425,0.001149425,0.001149425,0.024137931,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.13908046,0.001149425,0.001149425,0.001149425,0.001149425,0.104597701,0.001149425,0.001149425,0.001149425,0.024137931,0.001149425,0.001149425,0.024137931,0.05862069,0.001149425,0.001149425,0.001149425,0.001149425,0.070114943,0.001149425,0.001149425,0.001149425,0.265517241,0.001149425,0.024137931,0.001149425,0.001149425,0.001149425,0.173563218,0.001149425,0.001149425,0.001149425,0.012643678,0.001149425,0.001149425
2735,file:/C:/mallet/sample-data/abstract/Providing%20Privacy%20for%20Web%20Services%20by%20Anonymous%20Group%20Identification..txt,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.017741935,0.001612903,0.098387097,0.001612903,0.001612903,0.017741935,0.066129032,0.017741935,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.19516129,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.001612903,0.017741935,0.001612903,0.001612903,0.001612903,0.017741935,0.001612903,0.001612903,0.017741935,0.001612903,0.001612903,0.001612903,0.017741935,0.001612903,0.001612903,0.098387097,0.001612903,0.001612903,0.162903226,0.19516129,0.001612903,0.001612903,0.001612903
2736,file:/C:/mallet/sample-data/abstract/Providing%20Quality%20of%20Service%20on%20Services%20Selection%20Using%20Anycast%20Techniques..txt,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.015492958,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.128169014,0.001408451,0.001408451,0.015492958,0.015492958,0.001408451,0.043661972,0.001408451,0.001408451,0.001408451,0.043661972,0.001408451,0.001408451,0.001408451,0.001408451,0.071830986,0.001408451,0.001408451,0.001408451,0.001408451,0.043661972,0.029577465,0.001408451,0.283098592,0.001408451,0.029577465,0.001408451,0.057746479,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.057746479,0.001408451,0.085915493,0.029577465
2737,file:/C:/mallet/sample-data/abstract/Provisioning%20Norm-+-%20An%20Asymmetric%20Quality%20Measure%20for%20SaaS%20Resource%20Allocation..txt,0.001162791,0.129069767,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.012790698,0.001162791,0.001162791,0.001162791,0.001162791,0.047674419,0.012790698,0.001162791,0.001162791,0.443023256,0.001162791,0.001162791,0.001162791,0.001162791,0.11744186,0.012790698,0.012790698,0.001162791,0.001162791,0.036046512,0.012790698,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.11744186,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791,0.001162791
2738,"file:/C:/mallet/sample-data/abstract/Provisioning%20Resilient,%20Adaptive%20Web%20Services-based%20Workflow-+-%20A%20Semantic%20Modeling%20Approach..txt",0.030097087,0.136893204,0.175728155,0.000970874,0.000970874,0.000970874,0.000970874,0.146601942,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.010679612,0.10776699,0.000970874,0.000970874,0.098058252,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.078640777,0.000970874,0.02038835,0.000970874,0.000970874,0.088349515,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.000970874,0.068932039,0.000970874
2739,file:/C:/mallet/sample-data/abstract/Proxy%20Provable%20Data%20Possession%20in%20Public%20Clouds..txt,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901,0.118018018,0.000900901,0.000900901,0.000900901,0.072972973,0.000900901,0.054954955,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901,0.00990991,0.000900901,0.000900901,0.000900901,0.000900901,0.081981982,0.000900901,0.000900901,0.018918919,0.027927928,0.00990991,0.000900901,0.000900901,0.027927928,0.027927928,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901,0.027927928,0.000900901,0.000900901,0.000900901,0.000900901,0.000900901,0.00990991,0.000900901,0.469369369,0.000900901,0.000900901,0.000900901,0.00990991
2740,file:/C:/mallet/sample-data/abstract/Pruning%20Based%20Service%20Selection%20Approach%20Under%20QoS%20and%20Temporal%20Constraints..txt,0.001030928,0.444329897,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.083505155,0.001030928,0.062886598,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.011340206,0.001030928,0.001030928,0.042268041,0.001030928,0.011340206,0.05257732,0.042268041,0.145360825,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.001030928,0.031958763,0.001030928,0.001030928,0.001030928,0.001030928,0.021649485
2741,file:/C:/mallet/sample-data/abstract/PRV-+-%20An%20Approach%20to%20Process%20Model%20Refactoring%20in%20Evolving%20Process-Aware%20Information%20Systems..txt,0.001538462,0.001538462,0.001538462,0.001538462,0.047692308,0.001538462,0.016923077,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.109230769,0.001538462,0.001538462,0.001538462,0.170769231,0.001538462,0.155384615,0.001538462,0.001538462,0.001538462,0.232307692,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.201538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462,0.001538462
2742,file:/C:/mallet/sample-data/abstract/Psi-CAL-+-%20Foundations%20of%20a%20Programming%20Language%20for%20Services%20Computing..txt,0.001149425,0.001149425,0.150574713,0.001149425,0.001149425,0.001149425,0.012643678,0.047126437,0.035632184,0.001149425,0.001149425,0.001149425,0.093103448,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.047126437,0.024137931,0.001149425,0.001149425,0.116091954,0.001149425,0.001149425,0.024137931,0.001149425,0.001149425,0.001149425,0.001149425,0.001149425,0.012643678,0.001149425,0.001149425,0.012643678,0.001149425,0.001149425,0.001149425,0.001149425,0.024137931,0.001149425,0.012643678,0.185057471,0.13908046,0.001149425,0.024137931
2743,file:/C:/mallet/sample-data/abstract/PSR%20-+-%20Pre-computing%20Solutions%20in%20RDBMS%20for%20FastWeb%20Services%20Composition%20Search..txt,0.001587302,0.001587302,0.207936508,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.017460317,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.223809524,0.001587302,0.001587302,0.080952381,0.001587302,0.001587302,0.001587302,0.017460317,0.049206349,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.192063492,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302,0.112698413,0.033333333,0.001587302,0.001587302,0.001587302,0.001587302,0.001587302
2744,file:/C:/mallet/sample-data/abstract/PSRPS-+-%20A%20Workload%20Pattern%20Sensitive%20Resource%20Provisioning%20Scheme%20for%20Cloud%20Systems..txt,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.068539326,0.001123596,0.001123596,0.001123596,0.034831461,0.001123596,0.001123596,0.091011236,0.001123596,0.001123596,0.023595506,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.012359551,0.180898876,0.057303371,0.001123596,0.046067416,0.023595506,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.405617978,0.001123596,0.001123596,0.001123596,0.012359551,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596
2745,file:/C:/mallet/sample-data/abstract/Public%20Administration%20Domain%20Ontology%20for%20a%20Semantic%20Web%20Services%20EGovernment%20Framework..txt,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.474545455,0.256363636,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.02,0.001818182,0.001818182,0.001818182,0.001818182,0.001818182,0.056363636,0.001818182,0.001818182,0.001818182,0.02,0.092727273,0.001818182,0.001818182
2746,file:/C:/mallet/sample-data/abstract/Public%20Cloud%20Adoption%20in%20Multinational%20Companies-+-%20A%20Survey..txt,0.010185185,0.037962963,0.000925926,0.000925926,0.000925926,0.158333333,0.056481481,0.000925926,0.000925926,0.093518519,0.019444444,0.000925926,0.000925926,0.000925926,0.047222222,0.000925926,0.000925926,0.019444444,0.084259259,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.037962963,0.000925926,0.112037037,0.000925926,0.010185185,0.010185185,0.010185185,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.139814815,0.000925926,0.000925926,0.000925926,0.000925926,0.000925926,0.028703704,0.010185185,0.000925926,0.084259259
2747,file:/C:/mallet/sample-data/abstract/Publicly%20Verifiable%20Inner%20Product%20Evaluation%20over%20Outsourced%20Data%20Streams%20under%20Multiple%20Keys..txt,0.000884956,0.000884956,0.000884956,0.018584071,0.000884956,0.000884956,0.142477876,0.000884956,0.009734513,0.018584071,0.071681416,0.000884956,0.000884956,0.018584071,0.009734513,0.000884956,0.000884956,0.000884956,0.027433628,0.000884956,0.000884956,0.000884956,0.009734513,0.000884956,0.000884956,0.000884956,0.000884956,0.000884956,0.009734513,0.000884956,0.045132743,0.000884956,0.027433628,0.000884956,0.000884956,0.045132743,0.000884956,0.000884956,0.000884956,0.000884956,0.071681416,0.018584071,0.000884956,0.062831858,0.000884956,0.363716814,0.000884956,0.000884956,0.000884956,0.000884956
2748,file:/C:/mallet/sample-data/abstract/Publishing%20Dynamic%20State%20Changes%20of%20Resources%20through%20State%20Aware%20WSDL..txt,0.0125,0.001136364,0.148863636,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.057954545,0.001136364,0.001136364,0.023863636,0.001136364,0.001136364,0.092045455,0.001136364,0.001136364,0.001136364,0.001136364,0.0125,0.069318182,0.001136364,0.001136364,0.001136364,0.046590909,0.001136364,0.001136364,0.2625,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.001136364,0.1375,0.092045455,0.001136364,0.001136364
2749,file:/C:/mallet/sample-data/abstract/PVSAE-+-%20A%20Public%20Verifiable%20Searchable%20Encryption%20Service%20Framework%20for%20Outsourced%20Encrypted%20Data..txt,0.000719424,0.000719424,0.058273381,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.015107914,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.029496403,0.101438849,0.000719424,0.022302158,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.022302158,0.000719424,0.000719424,0.000719424,0.000719424,0.007913669,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.000719424,0.101438849,0.000719424,0.000719424,0.561870504,0.051079137,0.000719424,0.000719424,0.000719424
2750,file:/C:/mallet/sample-data/abstract/PWSSec-+-%20Process%20for%20Web%20Services%20Security..txt,0.001176471,0.001176471,0.177647059,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.248235294,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.012941176,0.001176471,0.012941176,0.001176471,0.012941176,0.001176471,0.012941176,0.001176471,0.001176471,0.001176471,0.001176471,0.06,0.012941176,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.001176471,0.012941176,0.001176471,0.201176471,0.177647059,0.001176471,0.012941176
2751,file:/C:/mallet/sample-data/abstract/Pyros%20-%20an%20environment%20for%20building%20and%20orchestrating%20open%20services..txt,0.012359551,0.001123596,0.012359551,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.012359551,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.034831461,0.001123596,0.001123596,0.001123596,0.124719101,0.001123596,0.001123596,0.001123596,0.023595506,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.046067416,0.079775281,0.001123596,0.001123596,0.057303371,0.001123596,0.001123596,0.192134831,0.034831461,0.001123596,0.001123596,0.001123596,0.001123596,0.124719101,0.001123596,0.001123596,0.057303371,0.001123596,0.046067416,0.102247191
2752,file:/C:/mallet/sample-data/abstract/QCSS-+-%20A%20QoE-Aware%20Control%20Plane%20for%20Adaptive%20Streaming%20Service%20over%20Mobile%20Edge%20Computing%20Infrastructures..txt,0.000847458,0.000847458,0.000847458,0.000847458,0.009322034,0.01779661,0.000847458,0.000847458,0.000847458,0.000847458,0.01779661,0.08559322,0.009322034,0.000847458,0.000847458,0.000847458,0.000847458,0.000847458,0.08559322,0.000847458,0.000847458,0.000847458,0.000847458,0.094067797,0.08559322,0.000847458,0.000847458,0.01779661,0.01779661,0.000847458,0.000847458,0.01779661,0.000847458,0.000847458,0.01779661,0.000847458,0.000847458,0.009322034,0.000847458,0.144915254,0.000847458,0.000847458,0.000847458,0.000847458,0.000847458,0.009322034,0.000847458,0.000847458,0.331355932,0.000847458
2753,file:/C:/mallet/sample-data/abstract/QoE%20Evaluation%20Based%20on%20QoS%20and%20QoBiz%20Parameters%20Applied%20to%20an%20OTT%20Service..txt,0.001123596,0.326966292,0.001123596,0.248314607,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.023595506,0.001123596,0.001123596,0.012359551,0.001123596,0.001123596,0.057303371,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.034831461,0.001123596,0.012359551,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.135955056,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.001123596,0.102247191,0.001123596
2754,file:/C:/mallet/sample-data/abstract/QoECenter-+-%20A%20Visual%20Platform%20for%20QoE%20Evaluation%20of%20Streaming%20Video%20Services..txt,0.000869565,0.000869565,0.000869565,0.026956522,0.009565217,0.000869565,0.209565217,0.000869565,0.000869565,0.000869565,0.000869565,0.01826087,0.000869565,0.009565217,0.113913043,0.000869565,0.026956522,0.000869565,0.009565217,0.000869565,0.009565217,0.009565217,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.009565217,0.000869565,0.009565217,0.000869565,0.000869565,0.06173913,0.000869565,0.000869565,0.000869565,0.026956522,0.01826087,0.009565217,0.026956522,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.000869565,0.366086957,0.000869565
2755,file:/C:/mallet/sample-data/abstract/QoS%20Analysis%20and%20Service%20Selection%20for%20Composite%20Services..txt,0.002564103,0.130769231,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.028205128,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.130769231,0.002564103,0.002564103,0.002564103,0.002564103,0.053846154,0.002564103,0.002564103,0.515384615,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.002564103,0.028205128,0.002564103
2756,file:/C:/mallet/sample-data/abstract/QoS%20Analysis%20for%20Web%20Service%20Composition..txt,0.001408451,0.1,0.015492958,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.015492958,0.043661972,0.001408451,0.001408451,0.029577465,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.001408451,0.212676056,0.001408451,0.001408451,0.015492958,0.001408451,0.367605634,0.001408451,0.001408451,0.001408451,0.015492958,0.1,0.001408451,0.001408451,0.029577465,0.001408451,0.001408451
2757,file:/C:/mallet/sample-data/abstract/QoS%20Analysis%20for%20Web%20Service%20Compositions%20with%20Complex%20Structures..txt,0.0015625,0.0953125,0.0015625,0.0015625,0.0171875,0.0015625,0.0015625,0.0015625,0.0328125,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0328125,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0171875,0.0015625,0.0171875,0.0015625,0.0328125,0.0953125,0.0015625,0.0015625,0.0640625,0.0015625,0.0328125,0.0015625,0.0015625,0.4234375,0.0015625,0.0015625,0.0015625,0.0640625,0.0015625,0.0015625,0.0015625,0.0015625,0.0015625,0.0171875
2758,file:/C:/mallet/sample-data/abstract/QoS%20and%20Customizable%20Transaction-Aware%20Selection%20for%20Big%20Data%20Analytics%20on%20Automatic%20Service%20Composition..txt,0.000806452,0.089516129,0.000806452,0.000806452,0.000806452,0.000806452,0.113709677,0.000806452,0.000806452,0.000806452,0.000806452,0.016935484,0.008870968,0.041129032,0.025,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452,0.033064516,0.000806452,0.000806452,0.000806452,0.008870968,0.000806452,0.000806452,0.000806452,0.194354839,0.073387097,0.137903226,0.033064516,0.000806452,0.000806452,0.000806452,0.000806452,0.057258065,0.000806452,0.137903226,0.000806452,0.000806452,0.000806452,0.000806452,0.000806452
2759,file:/C:/mallet/sample-data/abstract/QoS%20Aware%20Service%20Clustering%20to%20Bootstrap%20the%20Web%20Service%20Selection..txt,0.00078125,0.23515625,0.11796875,0.00078125,0.00078125,0.02421875,0.00078125,0.00078125,0.00078125,0.00859375,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.41484375,0.00078125,0.00078125,0.04765625,0.00078125,0.00859375,0.05546875,0.00078125,0.00078125,0.00078125,0.00078125,0.05546875,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125,0.00078125
